,Dm-L1,Dm-L2,Dm-L3,Dm-WL,Dm-PP1,Dm-PP2,Dm-PP3,Dm-P1,Dm-P2,Dm-P3,Ha-L1,Ha-L2,Ha-L3,Ha-L4,Ha-PP1,Ha-PP2,Ha-PP3,Ha-PP4,Ha-PP5,Ha-P1,Ha-P2,Ha-P3,Ha-P4,Px-L1,Px-L2,Px-L3,Px-L4,Px-PP1,Px-PP2,Px-PP3,Px-PP4,Px-P1,Px-P2,Px-P3,Lm-N1,Lm-N2,Lm-N3,Lm-N4,Lm-N5d1,Lm-N5d3,Lm-N5d5
SNAP0000175,17.70293919,16.46659361,16.7684277,38.43353747,43.61420624,37.0014868,49.49200048,76.89602785,43.1739289,38.48495458,0.236125538,0,0,1.267743271,0.082596776,0.107132046,0,0,0,0.05384664,0,0,0.631659194,20.99131529,23.71654371,35.83582402,17.61067988,2.790579701,3.415250937,2.202596745,2.16449568,18.81671914,52.74799299,73.04790089,64.21662367,68.7224407,68.18141591,65.73744935,92.39667317,80.87357999,91.69887847
SNAP0000176,0.489167624,9.769920625,9.108292075,5.928449668,10.1035537,15.34148664,29.52300069,45.29945841,106.6706437,23.45308253,2.127195404,2.683784468,0.698036033,0.858986011,1.298640075,16.37554311,11.27727702,6.943630277,5.093971297,0.576175589,46.70755616,3.440650799,3.130765395,1.51561629,7.005520869,12.53188607,0,1.482497703,1.948607954,9.457150119,214.4420819,148.9630824,212.7616998,10.50478154,13.12066815,1.857709462,13.51293812,2.837912197,0.438523154,0.22583922,0.231082646
SNAP0000177,1256.953738,906.7746585,1105.039702,339.301959,405.8262967,499.992554,532.3914891,631.0948968,535.0504944,486.260369,305.208504,207.8360134,372.9910369,311.8588996,268.8047627,294.8857461,221.7539269,217.1676026,196.0396404,132.3385295,349.2439555,260.1169796,224.2114283,411.4952805,174.0386419,122.6081761,197.8099662,603.4001287,677.1659077,463.6640086,244.5515777,412.0729151,242.6068902,290.8614303,292.4331475,336.5573693,260.470012,249.4541613,450.513055,498.6059993,514.7941264
SNAP0000178,1709.338037,1970.949645,3396.561011,1750.880618,352.0881816,590.4923258,997.5850345,1724.787471,1717.048095,805.439574,0,0,0,21.34159039,48.02924247,0.02962974,74.16783059,0,106.1773327,27.06804164,0,102.441475,105.7349855,3619.987002,5556.127561,3879.489821,6864.290192,624.951298,654.0241284,718.5256539,850.5847216,3661.457534,1452.501954,1640.433269,327.9513748,208.2663663,210.6448299,31.81502632,66.02085259,125.2877946,87.126509
SNAP0000179,5.548169075,9.188196091,3.507220054,19.34077151,32.60484761,6.405560184,11.1137195,17.43618715,5.957274632,4.426073209,20.83687385,31.68704998,22.92093471,23.11844515,63.17041315,16.90969043,9.971907565,6.702561574,6.674731892,12.49924055,58.37469082,66.9511165,34.03135956,9.963897284,3.79750203,6.32103443,1.656437015,7.227890445,7.867036913,6.444911135,4.970223538,8.804146385,6.614467541,9.788267421,19.46110413,13.8389749,19.34175097,10.77131212,42.3530429,25.27151717,28.59568235
SNAP0000180,23.82675851,21.61204829,15.41610457,27.21221909,37.89546796,43.67018008,71.15609886,37.08403623,16.28272304,12.32301683,97.08374303,124.1799329,106.3636722,75.89997507,98.86862731,54.12859072,64.44911437,54.78536419,51.82521556,109.4641432,115.5991317,132.2437626,49.10641706,81.42446281,77.07364518,68.9548387,34.32952877,63.69897535,60.15063036,35.76025414,43.44948651,72.35679737,55.62503326,57.79561217,52.70526116,54.85535622,60.64025688,65.53819523,53.18654124,51.69397992,53.32825962
SNAP0000181,3.541987666,4.085093384,3.77291294,11.17744333,24.50546468,26.55231711,35.53386114,22.49056011,6.676056985,3.742200153,0,0,0,0,0,0,0,0,0,0,0,0,0,7.529467352,2.523348011,1.943457814,2.028835445,38.44286522,32.09794463,20.69301681,14.79878105,27.68660658,22.80025289,8.360360352,8.768528638,7.940472375,5.734695809,10.06198141,3.650585896,2.976276668,3.220997494
SNAP0000182,12.14203143,6.094155803,4.263989619,6.462442123,12.03334688,14.02011804,16.1303727,16.67399861,14.76096467,10.00720451,44.61941722,36.40515083,37.63700513,31.25462548,51.59979025,43.54899466,39.59204113,27.38223064,28.01413641,47.1867589,64.31750815,70.76539698,39.57428903,1.016814459,0.539890279,0.559907473,0.320770574,2.096254439,1.756577952,2.431181124,1.405969614,3.162124428,2.965227377,2.778153848,21.08023688,15.88013915,15.22689604,15.19488007,20.95039596,17.45732777,18.8645194
SNAP0000183,3.893413383,47.9510846,11.58159145,37.68981311,9.364066647,28.66392329,3.610837948,135.7247526,75.56854738,13.22511994,9.630677637,4.786703922,1.36358633,3.840422006,3.41446792,119.639377,137.7644688,248.128773,249.9889268,39.27142543,38.37656955,10.16328246,31.72149533,3.851198479,9.965110382,21.45966382,1.170808226,5.269357224,7.369176832,25.45673948,92.36194263,50.7565904,226.3030859,27.44964678,29.51250365,27.66052306,11.42862714,24.81626912,3.763354834,2.724261796,2.565017784
SNAP0000184,10.89611775,9.321705561,7.788564595,18.76867124,30.71085122,32.25391266,59.89676022,30.38722806,12.67145144,9.738830361,17.0804731,14.03852762,15.42642109,21.02668363,33.8259651,31.407096,31.89292928,17.98329153,26.32389786,29.35429559,34.18005755,39.29770091,27.71685466,4.531777059,2.249061854,2.480129953,4.559049824,7.362933771,6.691536025,6.409194449,5.626826879,13.92705259,9.73844728,6.456666401,15.05333088,16.32752018,15.39676583,15.71983843,24.99570606,25.36625903,22.92712264
SNAP0000185,16.14775408,10.33751432,8.790469955,20.15176319,43.11558304,25.70971483,50.89269539,28.26172652,13.25318027,10.23179452,44.99328699,43.99204261,27.87520954,28.61364435,63.60899332,29.52597654,30.58509457,27.07505295,27.01060332,84.60136878,54.9926358,69.57500032,33.45135726,42.50231133,17.78171025,19.16291607,22.04445813,173.460752,160.6972476,98.49593644,47.19430976,130.8961866,70.81744018,32.31058063,10.01377414,5.100779903,7.937923008,11.83642924,4.019813552,2.893196565,2.686223839
SNAP0000186,0,0,0,0,0,0,0,0,0,0,1087.966214,975.3889282,1629.552208,1402.642905,4126.836107,3955.315405,4388.512624,2222.85186,2995.871605,1983.103071,1064.862249,1621.061508,730.9661704,1434.242152,1124.422402,1052.235789,2424.903118,4139.649259,3726.913488,2485.053541,1941.93475,2530.111377,1309.978071,1056.988169,1076.305595,655.5234697,596.3228223,1086.170053,930.5758405,1472.715756,1562.805388
SNAP0000187,594.4561366,718.4366751,634.9768549,191.7985339,195.1776871,193.5634723,256.1061878,417.2188837,863.8136491,1016.480469,243.4133936,249.9293787,291.1222819,178.0503313,132.2839662,123.6420699,113.8016594,97.9058077,73.97538811,68.67142268,199.1029878,153.8079704,191.2748547,1317.565714,1597.517192,1441.136501,1618.378105,369.9820277,415.1090118,476.8806341,440.0690479,398.9284538,549.4990135,889.2134857,435.3300725,321.8359001,255.828579,367.4244572,388.7198229,444.9115863,358.2485229
SNAP0000188,5.058060439,5.788360656,3.778495884,5.996120574,9.019213961,9.58264601,12.45666471,15.43124814,7.985167806,5.88326563,0,0,0,0,0,0,0,0,0,0,0,0,0,0.731701235,0.497784594,0.641742453,0.521144328,1.085535596,0.911528726,0.756125842,0.602003482,1.505867973,0.998564458,1.01076564,18.65683691,20.76274426,17.8869946,25.61744318,29.97359052,28.66841167,29.14892055
SNAP0000189,4022.430529,3291.241093,2524.225461,1857.551902,2108.007598,1992.071301,2568.818624,1987.14557,1401.97864,1879.382558,2928.713842,2821.411087,2309.755286,1996.906738,2598.421083,1457.954456,2148.701403,858.3531056,1536.08988,1015.184088,1773.894523,1903.329954,896.3156782,2613.857768,3008.134229,2986.299276,2280.962076,1435.847406,1479.064834,1055.041926,935.7790613,711.7696558,820.2255736,869.0353137,1367.838176,1702.612062,1609.88937,1441.878315,1833.152113,1853.255103,1892.068534
SNAP0000190,46.12164178,28.64949414,27.39884393,44.1182879,60.73106682,52.23767959,83.9144838,57.4562264,38.08294433,32.23935419,44.52108367,42.69731911,34.70993244,31.58882102,56.96146283,28.7196864,56.61917603,26.3729898,54.35484842,76.49128128,62.43705219,108.1119753,73.1994995,8.341822013,4.152856265,5.358270927,2.368576466,19.90407772,23.2071308,21.63585603,13.51785078,35.70682265,29.72567793,21.22183271,35.24324359,34.8197574,37.81865623,35.07362511,36.67033617,27.877183,28.58458495
SNAP0000191,0.741413274,0.169659177,0.062356012,2.754090013,4.41544306,3.024751682,7.730003978,2.288509466,0.481785967,0.404089752,5.770982925,6.447126653,5.025005491,3.81725024,9.134782549,3.41058373,2.69690357,2.495701924,3.424417292,12.75194607,1.301321026,6.269879992,0.964532253,5.056389959,2.007880888,2.427223504,1.871022899,12.12573193,9.44528478,8.682607407,5.289475746,7.755527447,2.946542426,1.722689484,1.181951827,1.170098059,0.618585527,1.677558621,0.047229228,0.203835353,0.292395487
SNAP0000192,9.958934654,10.51596009,7.75501893,3.133005143,4.91740799,3.96889272,7.729834622,13.20247137,9.972058308,5.051200511,0,0,0,0,0,0,0,0,0,0,0,0,0,7.081915162,9.09241438,10.98132326,2.706285818,2.958167375,2.751567364,2.475104298,2.639096647,7.895871605,8.035308288,6.397926497,8.682265272,9.822299656,10.2970176,10.89412586,13.54694918,10.65221662,10.56713835
SNAP0000193,1.619944859,2.072647446,1.244805969,3.780404029,6.733427133,6.886000802,13.45634016,12.60815272,6.523143076,3.230777425,64.83991927,59.01862217,43.27700845,66.63793046,65.19637304,58.82332118,62.12481924,52.91096821,57.59979867,69.56785301,95.98747336,84.25438049,90.68830536,1.989400748,1.130115599,1.359546681,1.079321128,5.481361219,6.263816387,4.874250988,3.619201275,8.972090895,7.278233447,6.920598543,31.34140309,27.56009032,27.34307245,27.56574529,48.23960063,45.18640002,45.0611609
SNAP0000194,43.15383363,35.77134734,36.18082876,60.48657585,105.786449,96.84408649,110.448875,101.4578949,87.82552689,35.24831772,10.30338748,5.992245175,2.32756481,3.45333603,1.727809122,1.455511394,3.393074164,2.703001968,3.837022073,6.286956719,8.626370078,11.73638159,17.38192992,4.27550157,1.767773856,0.979052195,0.313543421,1.627508874,1.167684734,1.64467592,1.459663387,6.144735207,4.682499311,2.612831649,25.83175614,19.36698042,26.84135829,19.7652132,25.9576443,26.82640242,26.96170145
SNAP0000195,18.49098286,11.5317097,11.91777373,30.79172072,47.50399624,34.05381278,52.36736532,60.81625285,65.01396086,22.07859995,46.90090296,27.75275125,35.14922866,28.22628082,34.71836106,49.14442145,46.2614587,45.67320552,60.92446627,36.5374574,27.45683868,31.51066911,50.57738666,5.049820655,5.356251929,6.061175349,6.846779203,6.623122715,12.56165766,20.78173913,30.58394378,6.466764332,9.439826414,11.38326561,17.02819338,24.36858871,21.29199185,19.32983145,24.00441966,24.65515394,32.85214018
SNAP0000196,44.87302148,19.33752767,6.960574928,14.25387195,25.582782,44.45621695,69.74591991,71.28300875,53.75608597,25.20538544,0.129456549,0.083604138,0,0.067685293,0.165871308,0.672373176,0.434089947,0.203775999,0.749759016,0.297648608,0.16851911,0.589333164,0.664401298,18.0969951,7.716181463,5.04762031,1.05227437,11.1162507,10.60220669,11.79093533,9.125917252,43.95249041,34.15766891,21.42784947,137.5438535,105.6056579,109.7121273,87.6132856,39.13198955,31.75329226,33.77157102
SNAP0000197,22.27487682,16.97369856,11.86363131,2.402871673,2.792651152,9.523023616,12.16121822,10.98678141,10.62391026,10.09403221,9.701490279,8.260422227,5.14859256,8.278186535,5.742749892,5.244380471,4.607668607,3.709412363,4.879007519,3.954800261,7.77268426,5.499035487,7.709993929,1.219252943,0.24287204,0.221531277,0.045242484,0.503485732,0.393376506,0.93360118,0.80415412,3.825557753,5.06046326,2.798908922,1.706920544,0.723893024,0.898867614,0.578438171,0.106926738,0.202487745,0.117524925
SNAP0000198,19.59751779,21.71224492,22.09037669,23.94021711,27.92874521,23.42335566,25.28114738,25.41261009,21.25965049,21.28348682,20.00889366,17.63109584,10.73267395,15.93211744,14.80507407,13.04393911,13.78726976,14.6295435,12.15588936,11.15624909,22.90216037,19.06295165,16.36054799,6.780632086,4.176934466,5.446177904,4.145021409,18.79864756,18.66718013,18.02357857,14.35831594,19.85263754,18.67396594,16.55997826,14.75395718,14.80619826,13.1499075,14.00163793,14.89931703,13.85283866,14.65468247
SNAP0000199,0,0,0,0,0.087856407,0,0.135434469,0,0,0,76.83372316,76.0083978,52.44703525,68.47889095,89.09756819,50.67976682,43.5412884,40.20251486,40.51272556,67.15628181,111.8308603,127.0021981,54.38406203,11.92111864,4.38428463,5.177749168,3.712607348,29.30174675,27.63608938,21.61024854,17.02387999,30.99500087,26.85219197,18.01092518,109.6273435,102.9120533,92.14870177,111.6652552,151.4176555,139.3123417,142.51696
SNAP0000200,26.97000776,30.49317815,24.79248059,10.98695135,10.15509222,13.99873447,19.20010077,29.49409158,40.11913354,22.09330774,36.31082365,43.30500791,43.56426461,24.60556796,29.07996834,16.99051349,12.61850829,18.51485973,9.51127754,17.23017327,33.11645164,27.29823497,28.4612019,7.631644413,13.08945472,16.2590122,12.03896309,8.906755878,9.161570712,9.083170679,19.82400045,19.46938187,25.22666893,23.62757221,9.250270692,8.063262812,9.310530364,7.190743926,15.84154713,12.77787658,12.04782868
SNAP0000201,4861.136999,4060.0111,3016.305183,2544.696564,2974.982785,2610.768305,2841.16338,2465.555144,1831.290707,2251.589698,2368.070362,2367.327842,1916.650002,1332.404712,2232.987011,1115.986311,1523.212735,664.0122372,1025.655194,704.6183711,1471.062779,1399.833471,802.796982,5111.92192,5653.220477,5501.402458,4467.831908,4009.832531,4035.894646,3848.780215,3580.4471,2749.107718,2135.459772,2107.135513,1596.661513,2094.300945,1881.121921,1791.508182,2760.405666,2895.664238,2950.263824
SNAP0000202,25.22399745,15.57921501,16.17476327,26.01394548,42.52135988,52.98764624,63.20810405,57.46044913,41.85352095,109.0581367,48.12503944,36.43488613,37.21710316,37.9463936,44.27767171,29.01289248,38.57746603,27.84795293,34.56842165,44.7114137,40.39553573,48.37148383,33.21760713,7.069001763,6.041082116,8.703420733,5.345793914,17.34084908,15.93662266,13.68216331,9.60568637,18.282466,19.57220234,14.13085866,16.89181182,15.32000041,17.58692077,15.3098196,20.37394781,19.05030175,18.84312416
SNAP0000203,10.489775,7.175916687,5.795257452,11.01117246,14.23338244,17.0286407,20.86769516,17.94026339,10.08597445,9.483669458,24.22995168,21.57001527,20.9032723,21.20713199,34.90522427,26.16023036,23.86596397,21.55687791,23.5797476,36.7706657,33.95337548,41.5250014,21.07357497,5.328015819,4.577649174,5.091463826,1.996017578,6.919256533,6.56890621,8.53195618,3.019454018,5.387104486,4.922130997,4.826863891,30.59197465,41.43707301,45.92372668,39.23744982,77.85485698,71.56788082,80.91297098
SNAP0000204,26.69753234,22.605443,15.23494472,18.74604643,42.81384365,29.04406994,39.26708047,30.13636014,11.40456853,10.56022685,16.26377046,12.98682783,12.82003733,7.252797746,16.3282228,20.39481443,12.84353578,12.19356674,10.16260731,10.08252988,135.9227911,133.7565261,26.47590931,6.435061898,3.967553632,5.566653475,0.999332229,6.3054361,11.13110225,12.51209392,4.970059336,23.48199639,5.678685332,5.499678948,14.54404783,5.541118762,17.47319387,3.024110371,6.176938312,3.575937948,4.4459684
SNAP0000205,0.082504275,0,0,2.225704522,4.204831784,9.325990733,13.81495271,19.57662209,17.78696231,13.54108597,111.1056556,130.5452652,183.4043725,125.0947154,100.1989644,73.1525397,68.70634585,50.08141087,56.96609975,72.08896944,87.02426082,96.0393166,69.4366269,604.015393,622.9881048,569.9571858,1051.08088,553.3444918,598.6214097,565.9115939,525.005169,550.702025,693.4218846,501.4740954,290.5874092,308.6556528,257.5500977,342.6831101,356.6111078,382.8582755,438.1320287
SNAP0000206,12.9478199,7.719961474,3.642049767,6.160131259,10.92720884,14.61979075,23.05233371,13.77469094,6.327282821,5.783420398,18.73908038,11.32311956,4.806175765,4.17923978,34.95096602,15.99566162,26.73410222,10.30117395,16.22901105,26.46369567,49.83622402,88.93907386,19.8041826,2.699814408,1.126287525,1.504344614,0.528809392,44.5634049,46.25525159,55.68925876,26.81583159,43.65025637,27.17942348,13.77205182,0.726167027,0.710171618,0.483503581,1.380851895,0.10007183,0.084124863,0.130818952
SNAP0000207,10.85314926,21.886965,18.79640155,9.212405858,9.361731992,24.57831993,1.78833272,3.747769997,10.33559005,8.182949273,5.961170932,7.749695815,3.505627077,1.839748119,49.60882653,131.1585181,85.98261562,85.44973615,30.9290409,0.799880598,136.03967,109.3323001,24.37872143,1.686724002,3.389205864,9.264249537,0.695373456,3.603691551,4.030221834,11.12012216,17.22975827,20.32304368,20.72842675,23.58149715,3.979520424,1.840623099,4.870558547,1.314626879,1.231987275,0.529936153,0.665167417
SNAP0000208,26.94559958,41.18803064,43.87145604,74.73040232,112.5496041,108.8516302,133.1850947,86.75640478,55.41422186,34.29701947,295.1567567,300.2079939,265.9555191,189.0477496,236.5265617,273.2702128,192.5966298,213.8561209,167.2936084,220.422549,316.2778494,244.4675008,149.6625152,95.90549881,58.45550541,53.28028883,40.73493731,154.5825411,148.8780546,166.3812481,162.3831912,78.69385045,48.84482371,53.98671499,0,0.163195201,0,0.091881983,4.099266052,1.942887816,2.059536626
SNAP0000209,18.977913,19.07842719,16.07436492,20.2098774,24.64908858,29.50396734,37.69965195,35.07669424,22.05391665,14.15681194,71.77883395,65.61210939,61.46189713,71.7877198,87.99521083,46.84345177,75.82026497,41.64376416,86.00832196,67.73993902,83.06276698,113.8004977,79.53801239,29.85541831,22.1218647,19.54694118,24.28315992,24.29579398,24.0719702,23.30860958,31.03681563,29.60793743,21.24382749,36.16522963,46.44290882,48.17906274,45.44338345,51.15645639,71.97879747,64.68206337,71.82421131
SNAP0000210,15.54519811,8.951735458,7.755819893,9.882784592,18.48825879,15.30494939,17.01613508,29.48191609,46.85313973,22.89699844,79.33306572,67.22723826,46.74283114,42.21173264,47.04108665,34.50765696,30.86904018,24.53832642,26.88876167,35.76668241,61.92767603,59.98278685,47.14479029,98.97023147,62.17899676,58.68895179,37.62102163,123.2917815,122.4004219,120.8744915,96.55338692,151.7374687,134.3218848,165.1976563,68.724651,49.25162784,60.77483476,43.44161259,49.36120022,38.41771925,45.61190954
SNAP0000211,203.2441559,153.7326027,202.0681281,121.6592595,207.3624517,82.25952334,19.83700891,42.28652483,50.73835479,123.6265246,183.7527803,210.1262458,145.4989864,169.2463405,259.7496252,192.455772,134.4961162,359.7749838,425.0326794,130.3215663,141.4656228,213.7637592,362.8942063,20.30713956,10.36854495,14.86134265,5.317067316,197.2584964,170.6380628,94.70842184,86.39609488,96.13011098,105.6207266,105.6334299,102.1440687,83.4363468,103.3815805,67.00638862,48.0755412,35.10948281,36.53247401
SNAP0000212,26.84725619,27.41248906,35.00194599,26.72452627,20.07666009,30.45016402,31.24567053,47.88294405,41.57141412,54.03266472,159.1988325,148.9137342,180.6826764,149.2906843,164.4869736,189.5322802,161.0467055,127.6528638,115.4975437,138.127888,229.112625,180.907778,83.06365184,12.2954253,12.63246412,17.89950431,17.25136056,14.71519512,17.41352785,21.19502523,16.84183909,31.81495634,55.44382234,62.62656277,50.25381504,35.1908361,31.9686856,31.22981727,43.40006084,44.90143559,45.92792275
SNAP0000213,0.021986029,0,0.298918932,5.420110117,6.599913937,11.61280655,20.77261341,23.25691349,19.64646709,19.17799694,31.34996821,28.09678837,26.33352995,18.94590339,21.05873782,11.59329672,14.24893351,7.762657681,15.92184264,15.7047263,24.32007929,21.40563893,14.60503665,13.03651519,14.90211542,17.85003014,10.37230504,9.360731108,9.791049199,10.26393298,12.5049292,10.07621059,9.676149877,8.94635389,28.88561293,25.09449602,28.42922822,20.07909254,26.13345864,23.18794608,20.73195628
